Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
24.8,6,113.5,106.9061898632546,0.1,0.1,0.0,0.1,0.6,0.0,0.0,6,1,1,0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,832,60,156,83.2,32.64897480098809,83.2,0.0111802101135253,10,1065.9555555555553
16.8,6,37.6,38.603312980780736,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.4,0.0,0.0,0.6,0.6,1184,60,344,118.4,90.84198735533404,118.4,0.0297748088836669,10,8252.266666666666
22.4,6,95.2,79.90931312311506,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1608,60,644,160.8,174.69770716551744,160.8,0.0194316864013671,10,30519.288888888885
27.2,6,95.4,74.78090639870632,0.2,0.0,0.0,0.3,0.8,0.0,0.0,8,0,2,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,887,60,156,88.7,37.309665116576845,88.7,0.0137834072113037,10,1392.0111111111112
15.2,17,148.5,71.07363569352775,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1432,60,230,143.2,69.06486484136167,143.2,0.0140702009201049,10,4769.955555555555
29.6,6,119.5,64.1523147609987,0.0,0.3,0.0,0.2,0.6,0.0,0.0,6,3,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1029,66,206,102.9,50.55349202137826,102.9,0.0185678958892822,10,2555.655555555556
28.8,6,93.6,259.22929066310667,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,3756,60,2922,375.6,898.0699304619881,375.6,0.0119438886642456,10,806529.6000000001
32.8,6,117.5,214.4316235602068,0.0,0.1,0.0,0.7,1.0,0.0,0.0,10,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4391,66,1661,439.1,620.9715416631873,439.1,0.0046966075897216,10,385605.65555555554
32.0,6,172.8,126.3104892746256,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1461,66,573,146.1,156.14626334163606,146.1,0.0079170942306518,10,24381.655555555557
15.2,17,68.5,283.7612897551603,0.2,0.0,0.0,0.0,0.3,0.0,0.0,3,0,2,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,841,66,137,84.1,28.223118970879963,84.1,0.0035242080688476,10,796.5444444444445
