Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
27.2,6,148.9,162.61719492100417,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1108,66,230,110.8,65.782131988017,110.8,0.0061673164367675,10,4327.288888888889
32.0,6,104.4,92.03545104854442,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7348,66,5255,734.8,1613.0402488606553,734.8,0.0110058784484863,10,2601898.844444445
28.4,6,100.4,113.42363659472512,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6600,60,2866,660.0,1075.9161470837564,660.0,0.0088165044784545,10,1157595.5555555555
24.8,6,156.3,166.9142209045506,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1592,66,773,159.2,221.40701584788735,159.2,0.0059913158416748,10,49021.06666666666
26.0,6,102.5,84.01394923072917,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1320,60,602,132.0,168.61857021758377,132.0,0.0119028806686401,10,28432.222222222223
29.6,6,93.6,82.3261638474191,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6670,66,5244,667.0,1618.9138334080662,667.0,0.0121470212936401,10,2620882.0
29.6,6,75.4,85.75064195875109,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.1,0.0,0.0,0.0,1.0,1.0,7592,66,5244,759.2,1595.7000414307893,759.2,0.015116000175476,10,2546258.6222222224
30.8,6,115.9,74.05380782717087,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2469,66,1078,246.9,365.88475720581147,246.9,0.0138019800186157,10,133871.6555555556
32.0,6,115.8,79.1227332149911,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,777,66,156,77.7,28.790623473624187,77.7,0.0126387119293212,10,828.9000000000001
24.0,6,106.8,36.79488382905743,0.0,0.0,0.0,0.5,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1823,60,773,182.3,213.4067842303884,182.3,0.0310791969299316,10,45542.45555555556
17.6,17,101.4,69.20985368638691,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1022,60,214,102.2,65.78382104371188,102.2,0.0179152011871337,10,4327.511111111111
17.6,17,100.0,85.59891427463546,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,856,60,176,85.6,43.313328715817306,85.6,0.0123102903366088,10,1876.0444444444445
17.6,17,101.4,131.849500020433,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1038,60,230,103.8,68.92475768707658,103.8,0.0080687046051025,10,4750.622222222221
12.8,17,76.8,98.97058233618772,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,1025,60,230,102.5,62.67951995845391,102.5,0.0102841138839721,10,3928.722222222222
17.6,17,82.3,96.12885925728992,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,746,60,156,74.6,29.601801746965787,74.6,0.0104878902435302,10,876.2666666666667
18.4,17,63.2,83.10472933479427,0.0,0.1,0.0,0.1,0.3,0.0,0.0,3,1,0,0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,722,60,156,72.2,29.80603965641863,72.2,0.0126991987228393,10,888.4
20.0,6,64.0,122.90748614680432,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,764,60,156,76.4,30.56577606845059,76.4,0.008390998840332,10,934.2666666666668
14.0,17,82.7,95.63699793645183,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,897,60,230,89.7,57.69276865912708,89.7,0.0125895023345947,10,3328.455555555556
17.6,17,112.3,96.36894176465994,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1238,60,230,123.8,72.86639219222475,123.8,0.0106323957443237,10,5309.511111111112
18.0,6,111.1,96.00146486610208,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,852,60,175,85.2,38.795188705130265,85.2,0.0107670068740844,10,1505.0666666666668
23.2,6,67.8,43.07430035009453,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,928,60,172,92.8,47.5646927878232,92.8,0.0233682870864868,10,2262.4
26.4,6,108.6,37.33626732040456,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,961,60,156,96.1,38.486505571578085,96.1,0.0277625083923339,10,1481.211111111111
21.6,6,68.3,51.997996598184045,0.0,0.1,0.0,0.3,0.5,0.0,0.0,5,1,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,1043,60,230,104.3,57.45345942586921,104.3,0.0196248054504394,10,3300.9
21.6,6,75.5,62.56522705473986,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1091,60,230,109.1,55.81606698194825,109.1,0.0212660074234008,10,3115.4333333333334
28.0,6,91.5,62.22578281007527,0.0,0.1,0.0,0.3,0.8,0.0,0.0,8,1,0,0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1316,66,279,131.6,79.78192499279243,131.6,0.0188484907150268,10,6365.155555555557
21.6,6,90.8,57.15618833738512,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1908,60,987,190.8,285.2039426250782,190.8,0.0175141096115112,10,81341.2888888889
29.6,6,69.5,107.39507718621736,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2192,60,790,219.2,302.17463677666774,219.2,0.0093684911727905,10,91309.51111111107
29.6,6,94.9,58.747126935860464,0.1,0.0,0.0,0.3,0.9,0.0,0.0,9,0,1,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,975,66,217,97.5,51.41173666262079,97.5,0.0197381973266601,10,2643.1666666666665
28.0,6,82.7,62.939452553484905,0.0,0.1,0.0,0.5,0.7,0.0,0.0,7,1,0,0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1475,66,230,147.5,66.4684553420309,147.5,0.0160363912582397,10,4418.055555555556
29.6,6,100.0,84.91061143760615,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,3854,66,2482,385.4,749.0119714219081,385.4,0.0122560024261474,10,561018.9333333333
