Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
20.0,6,64.0,48421.88870930501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0661354064941405e-05,100,0.0
20.0,6,64.0,7019.050806613562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001424694061279,100,0.0
20.08,6,64.0,4324.871882121241,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6024,60,74,60.24,1.7122257946068775,60.24,0.0002312207221984,100,2.931717171717154
20.0,6,64.0,15593.367536619822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.412982940673829e-05,100,0.0
20.0,6,64.0,46727.985739750446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1409988403320312e-05,100,0.0
20.0,6,64.0,12388.657844990548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.0718994140625e-05,100,0.0
20.0,6,64.0,41876.03833865815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.649068832397461e-05,100,0.0
19.8,6,65.05,18460.845070422536,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6146,60,206,61.46,14.600000000000014,61.46,5.4168701171875e-05,100,213.1600000000004
19.88,6,64.64,8162.50656806461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6173,60,233,61.73,17.30000000000003,61.73,0.0001225113868713,100,299.29000000000104
20.0,6,64.0,32363.45679012345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.08990478515625e-05,100,0.0
20.0,6,64.0,34845.09429259782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8929710388183595e-05,100,0.0
20.0,6,64.0,49211.592162384135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0320415496826173e-05,100,0.0
20.0,6,64.0,23234.566807001996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.303932189941407e-05,100,0.0
20.04,6,65.91,38973.27634268723,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5670528411865235e-05,100,0.0
19.8,6,63.36,26983.427689140502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.705978393554688e-05,100,0.0
20.0,6,64.0,35296.67592358832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.833127975463867e-05,100,0.0
20.0,6,64.0,30367.101071532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.134893417358399e-05,100,0.0
20.0,6,64.0,47662.545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.09808349609375e-05,100,0.0
20.0,6,64.0,47211.88653759568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1409988403320312e-05,100,0.0
20.2,6,65.68,55465.538217402805,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.399999999999999,60.14,1.839876174926758e-05,100,1.959999999999997
20.0,6,64.0,34683.734391796905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8831958770751955e-05,100,0.0
19.76,6,65.76,5464.53520943261,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.01,0.0,0.0,0.99,0.99,6093,60,105,60.93,5.765195117901456,60.93,0.0001829981803894,100,33.237474747474785
19.76,6,66.95,2623.981982545591,0.0,0.02,0.0,0.0,0.01,0.0,0.0,1,2,0,0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.01,0.0,0.0,0.99,0.99,6034,60,94,60.34,3.400000000000001,60.34,0.0003811001777648,100,11.560000000000008
20.24,6,64.0,17316.0928081909,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6208,60,262,62.08,20.20285008396467,62.08,5.774974822998047e-05,100,408.1551515151513
20.04,6,63.78,14440.212077394475,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.925106048583984e-05,100,0.0
20.0,6,64.0,8840.163554356532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001131296157836,100,0.0
20.0,6,64.0,51622.20307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9381046295166017e-05,100,0.0
20.0,6,64.0,18064.102674533788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.53584098815918e-05,100,0.0
20.0,6,64.0,26329.5919648462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.798961639404297e-05,100,0.0
20.0,6,64.0,54734.490408456215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.8270015716552733e-05,100,0.0
