Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
30.8,6,79.3,26.88606429752268,0.1,0.0,0.0,0.4,1.0,0.0,0.0,10,0,1,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1014,60,156,101.4,47.02765144040259,101.4,0.0371942996978759,10,2211.6
27.2,6,136.2,35.628252838628626,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1460,66,340,146.0,85.96123157175758,146.0,0.0321271181106567,10,7389.333333333333
26.8,6,120.1,25.04527109212517,0.0,0.1,0.0,0.4,0.7,0.0,0.0,7,1,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1666,66,499,166.6,133.16255729996575,166.6,0.0433079004287719,10,17732.266666666663
27.2,6,133.9,48.42451622288441,0.1,0.0,0.0,0.4,1.0,0.0,0.0,10,0,1,0,0.1,0.6,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,920,60,156,92.0,39.38696908031047,92.0,0.0208473920822143,10,1551.3333333333333
30.4,6,62.8,34.868964049494714,0.0,0.1,0.0,0.4,0.8,0.0,0.0,8,1,0,0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,984,60,156,98.4,42.955273896875056,98.4,0.0300740003585815,10,1845.155555555556
26.0,6,121.0,56.06608742146772,0.0,0.1,0.1,0.4,0.8,0.0,0.0,8,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,824,60,112,82.4,20.01776988355873,82.4,0.0180078983306884,10,400.711111111111
18.4,17,82.7,166.3198550259137,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.4,0.6,0.1,0.0,0.0,0.0,1.0,1.0,1144,60,344,114.4,85.07016711711182,114.4,0.0061731100082397,10,7236.933333333333
14.4,17,55.1,83.56868613007796,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,710,60,156,71.0,29.966648127543397,71.0,0.0120091915130615,10,898.0
19.2,6,105.6,58.30864362293696,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,962,60,214,96.2,56.885459966106936,96.2,0.0213247060775756,10,3235.9555555555557
26.0,6,80.4,37.0826536665756,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.4,0.0,0.0,0.0,0.3,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1068,60,230,106.8,56.49149395164629,106.8,0.0269668817520141,10,3191.288888888889
21.2,6,150.6,46.90057106308083,0.0,0.1,0.0,0.1,0.5,0.0,0.0,5,1,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1102,60,230,110.2,66.1946624232901,110.2,0.0257163047790527,10,4381.733333333334
26.8,6,92.7,84.42878825087664,0.0,0.2,0.1,0.3,0.7,0.0,0.0,7,2,0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,924,60,214,92.4,51.07336770655416,92.4,0.0139873027801513,10,2608.488888888889
34.4,6,63.6,116.8141080271154,0.0,0.3,0.0,0.3,0.7,0.0,0.0,7,3,0,0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,818,66,156,81.8,27.413702980646583,81.8,0.0085610151290893,10,751.5111111111113
35.2,6,64.0,324.59131080809175,0.0,0.4,0.0,0.2,0.9,0.0,0.0,9,4,0,0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1690,66,1042,169.0,306.8162678578537,169.0,0.0030951976776123,10,94136.22222222222
32.0,6,64.0,306.67290594291063,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3753,66,1122,375.3,479.2698265764983,375.3,0.003445291519165,10,229699.5666666667
32.0,6,64.0,1032.5203091920637,0.0,0.0,0.0,0.7,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2958,66,1122,295.8,435.8635872227304,295.8,0.0015820980072021,10,189977.0666666667
29.6,6,83.1,581.4923055594066,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1512,66,550,151.2,150.1649463460468,151.2,0.001788306236267,10,22549.511111111115
32.0,6,64.0,943.6641393119896,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,916,66,150,91.6,31.394266992557736,91.6,0.0010599851608276,10,985.6
32.0,6,64.0,700.3229199712812,0.0,0.0,0.0,0.8,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1968,66,550,196.8,188.3830612814692,196.8,0.001447319984436,10,35488.177777777775
29.6,6,83.1,879.1247118004611,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1048,66,214,104.8,49.46109582287882,104.8,0.0013037919998168,10,2446.4
32.0,6,80.5,120.01041502739668,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,938,66,156,93.8,37.76476900204446,93.8,0.0084846973419189,10,1426.177777777778
27.2,6,101.0,28.57108603129104,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1352,66,230,135.2,64.38909500494285,135.2,0.0484295129776001,10,4145.955555555555
