Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
21.6,6,118.6,141.34275999420382,0.0,0.1,0.0,0.1,0.5,0.0,0.0,5,1,0,0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.1,0.1,0.0,0.9,0.9,776,60,106,77.6,17.702479424582812,77.6,0.0076590061187744,10,313.37777777777785
18.4,6,78.0,81.97860189119567,0.0,0.1,0.1,0.4,0.6,0.0,0.0,6,1,0,1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.6,0.1,0.0,0.3,0.0,0.0,0.7,0.7,901,60,150,90.1,36.978822768353965,90.1,0.0130491018295288,10,1367.4333333333334
30.8,6,83.1,208.85159863962517,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,0.1,0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,894,60,150,89.4,32.87755059814118,89.4,0.0048714876174926,10,1080.9333333333332
20.8,6,125.4,28.151882965385223,0.0,0.1,0.0,0.3,0.5,0.0,0.0,5,1,0,0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1237,60,230,123.7,64.85890669582535,123.7,0.035883617401123,10,4206.677777777779
14.4,17,112.8,32.83996570609813,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1026,60,230,102.6,69.69807904255484,102.6,0.0393180847167968,10,4857.822222222222
20.8,6,89.4,22.632276445576395,0.1,0.0,0.0,0.3,0.6,0.0,0.0,6,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,1180,60,230,118.0,65.53031529164363,118.0,0.0537544012069702,10,4294.222222222223
22.4,6,76.3,90.5140627596372,0.1,0.0,0.0,0.4,0.6,0.0,0.0,6,0,1,0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1573,66,385,157.3,99.88999505011056,157.3,0.0118553161621093,10,9978.011111111113
14.4,6,62.7,137.6937799357213,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.2,0.0,0.3,0.1,0.0,0.7,0.7,998,60,230,99.8,54.71095766744436,99.8,0.0093746900558471,10,2993.288888888889
21.6,6,55.6,53.72766633361515,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1006,60,150,100.6,33.62935225860488,100.6,0.0201124906539916,10,1130.9333333333334
17.6,6,83.0,27.80249594493463,0.0,0.0,0.0,0.4,0.5,0.0,0.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.2,0.0,0.3,0.0,0.0,0.7,0.7,1342,60,230,134.2,67.25374834659156,134.2,0.036220908164978,10,4523.066666666667
